pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec
HD 107148 c,HD 107148,c,HD 107148,HIP 60081,TIC 66666079,Gaia DR2 3693358861640279296,1,2,2,0,0,Radial Velocity,2021,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,2021-07,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,18.3267,0.0022,-0.0024,0,0.1407,0.0018,-0.0019,0,,,,,,,,,,,,,,,,,19.89606,3.08294,-3.11472,0,0.0626,0.0097,-0.0098,0,,,,,,,,,19.89606,3.08294,-3.11472,0,0.0626,0.0097,-0.0098,0,Msini,,,,,0.34,0.13,-0.16,0,,,,,,,,,,,,,2455203.4,1.4,-1.3,0,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.6907,38.3882,-24.0642,0,4.84,0.85,-0.81,0,,,,,,,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5752.92,86.22,-86.22,0,1.17,0.03,-0.03,0,1.11,0.04,-0.04,0,0.296,0.058,-0.058,0,[Fe/H],,,,,4.35,0.03,-0.03,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,58.57514,287.37149,-1.13814,185.72738,72.4419017,0.0920199,-0.0920199,-54.7866,0.108195,-0.108195,-47.3947,0.0643446,-0.0643446,49.4156,0.116,-0.1154,20.2077,0.0470411,-0.0470411,8.687,0,0,8.01,0.03,-0.03,6.858,0.023,-0.023,6.604,0.046,-0.046,6.474,0.027,-0.027,,,,,,,,,,,,,,,,6.475,0.077,-0.077,6.437,0.023,-0.023,6.498,0.015,-0.015,6.418,0.064,-0.064,7.85111,0.000291,-0.000291,,,,7.4142,0.006,-0.006,8.427,,,9/20/2021,2021-07,9/20/2021,2,1,1,1,0,0
HD 108341 b,HD 108341,b,HD 108341,HIP 60788,TIC 286896213,Gaia DR2 5842782219960409728,1,2,1,0,0,Radial Velocity,2014,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>,2015-04,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>,1129,6,-8,0,2,0.04,-0.04,0,,,,,,,,,,,,,,,,,1112.4,1080.6,-381.4,0,3.5,3.4,-1.2,0,,,,,,,,,1112.4,1080.6,-381.4,0,3.5,3.4,-1.2,0,Msini,,,,,0.85,0.09,-0.08,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2456633,33,-88,0,190,2,-5,0,144,311,-66,0,,,,,,,,,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>,K2 V,5122,79,-79,0,0.79,0.03,-0.03,0,0.84,0.02,-0.02,0,0.04,0.06,-0.06,0,[Fe/H],,,,,4.45,0.14,-0.14,0,4.9,4.1,-4.1,0,,,,,2,,,1,,,,,56.7,3,-4,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h27m31.00s,186.8791724,-71d25m20.96s,-71.4224896,-8.64016,301.00794,-58.70416,232.49049,166.1998384,0.0424209,-0.0424209,-120.764,0.0453572,-0.0453572,114.186,0.0388747,-0.0388747,48.9102,0.0618,-0.0615,20.4167,0.025581,-0.025581,10.287,0.037,-0.037,9.38,0.03,-0.03,7.863,0.027,-0.027,7.458,0.061,-0.061,7.326,0.021,-0.021,,,,,,,,,,,,,,,,7.277,0.04,-0.04,7.328,0.02,-0.02,7.325,0.015,-0.015,7.363,0.127,-0.127,9.14337,0.000194,-0.000194,,,,8.5971,0.006,-0.006,,,,1/8/2015,2015-04,1/8/2015,1,1,0,0,0,0
HD 109749 b,HD 109749,b,HD 109749,HIP 61595 A,TIC 144289338,Gaia DR2 6147000074988843264,1,2,1,0,0,Radial Velocity,2005,<a refstr=FISCHER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...637.1094F/abstract target=ref> Fischer et al. 2006 </a>,2006-02,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,5.239891,0.000099,-0.000099,0,0.0615,0.004,-0.004,0,,,,,,,,,,,,,,,,,85.8141,14.30235,-14.30235,0,0.27,0.045,-0.045,0,,,,,,,,,85.8141,14.30235,-14.30235,0,0.27,0.045,-0.045,0,Msini,,,,,0,,,0,,,,,,,,,,,,,,,,,JD,0,,,,,,,,,,,,,,,,,,,,,,,,,2463015.166,,,0,109.8,2.1,-2.1,0,29.2,1.1,-1.1,0,,,,,,,,,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,G3 V,5824,,,0,1.22,0.09,-0.09,0,1.13,0.22,-0.22,0,0.24,,,0,[Fe/H],0.19,0.06,-0.06,0,,,,,3.3,1.2,-1.2,0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,21.98007,300.04152,-33.42922,206.50177,157.5073946,0.091839,-0.091839,-157.374,0.091784,-0.091784,-6.48101,0.119936,-0.119936,63.0821,0.2965,-0.2938,15.824,0.0736139,-0.0736139,8.865,0.026,-0.026,8.08,0.03,-0.03,7.057,0.021,-0.021,6.797,0.031,-0.031,6.678,0.024,-0.024,,,,,,,,,,,,,,,,6.729,0.083,-0.083,6.702,0.024,-0.024,6.734,0.013,-0.013,6.652,0.067,-0.067,8.02456,0.000373,-0.000373,,,,7.5993,0.006,-0.006,,,,9/25/2018,2018-11,9/27/2018,3,2,1,1,0,0
HD 109749 b,HD 109749,b,HD 109749,HIP 61595 A,TIC 144289338,Gaia DR2 6147000074988843264,0,2,1,0,0,Radial Velocity,2005,<a refstr=FISCHER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...637.1094F/abstract target=ref> Fischer et al. 2006 </a>,2006-02,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FISCHER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...637.1094F/abstract target=ref> Fischer et al. 2006 </a>,5.24,0.002,-0.002,0,0.0635,,,0,,,,,,,,,,,,,,,,,88.989,5.085,-5.085,0,0.28,0.016,-0.016,0,,,,,,,,,88.989,5.085,-5.085,0,0.28,0.016,-0.016,0,Msini,,,,,0.01,0.01,-0.01,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2453013.55,0.14,-0.14,0,0,,,0,28.3,0.6,-0.6,0,,,,,,,,,<a refstr=FISCHER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...637.1094F/abstract target=ref> Fischer et al. 2006 </a>,,5903,50,-50,0,1.24,0.1,-0.1,0,1.2,0.1,-0.1,0,0.25,0.05,-0.05,0,[Fe/H],0.22,,,0,4.4,0.07,-0.07,0,3.7,1.3,-1.3,0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,21.98007,300.04152,-33.42922,206.50177,157.5073946,0.091839,-0.091839,-157.374,0.091784,-0.091784,-6.48101,0.119936,-0.119936,63.0821,0.2965,-0.2938,15.824,0.0736139,-0.0736139,8.865,0.026,-0.026,8.08,0.03,-0.03,7.057,0.021,-0.021,6.797,0.031,-0.031,6.678,0.024,-0.024,,,,,,,,,,,,,,,,6.729,0.083,-0.083,6.702,0.024,-0.024,6.734,0.013,-0.013,6.652,0.067,-0.067,8.02456,0.000373,-0.000373,,,,7.5993,0.006,-0.006,,,,9/25/2018,2006-02,5/14/2014,3,2,1,1,0,0
HD 109749 b,HD 109749,b,HD 109749,HIP 61595 A,TIC 144289338,Gaia DR2 6147000074988843264,0,2,1,0,0,Radial Velocity,2005,<a refstr=FISCHER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...637.1094F/abstract target=ref> Fischer et al. 2006 </a>,2006-02,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5.24,0.002,-0.002,0,0.06,0,0,0,,,,,,,,,,,,,,,,,88.9924,3.1783,-3.1783,0,0.28,0.01,-0.01,0,,,,,,,,,88.9924,3.1783,-3.1783,0,0.28,0.01,-0.01,0,Msini,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,0.6,-0.6,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5858,26,-26,0,1.28,0.03,-0.03,0,1.23,0.05,-0.05,0,0.27,,,0,[Fe/H],,,,,4.31,0,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,21.98007,300.04152,-33.42922,206.50177,157.5073946,0.091839,-0.091839,-157.374,0.091784,-0.091784,-6.48101,0.119936,-0.119936,63.0821,0.2965,-0.2938,15.824,0.0736139,-0.0736139,8.865,0.026,-0.026,8.08,0.03,-0.03,7.057,0.021,-0.021,6.797,0.031,-0.031,6.678,0.024,-0.024,,,,,,,,,,,,,,,,6.729,0.083,-0.083,6.702,0.024,-0.024,6.734,0.013,-0.013,6.652,0.067,-0.067,8.02456,0.000373,-0.000373,,,,7.5993,0.006,-0.006,,,,9/25/2018,2017-03,9/6/2018,3,2,1,1,0,0
HD 110082 b,HD 110082,b,HD 110082,HIP 62662,TIC 383390264,Gaia DR2 5765748511163751936,1,2,1,0,0,Transit,2021,<a refstr=TOFFLEMIRE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..171T/abstract target=ref>Tofflemire et al. 2021</a>,2021-04,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TOFFLEMIRE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..171T/abstract target=ref>Tofflemire et al. 2021</a>,10.18271,0.00004,-0.00004,0,0.113,0.009,-0.013,0,3.2,0.1,-0.1,0,0.285,0.009,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,-0.1,0,,,,,,,,,88.2,1.1,-0.7,0,2458629.909,0.001,-0.001,0,BJD,0,0.5,0.2,-0.3,0,,,,,2.91,0.06,-0.04,0,20,2,-2,0,0.025,0.001,-0.001,0,,,,,,,,,138,60,-100,0,,,,,,,,,,,,,<a refstr=TOFFLEMIRE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..171T/abstract target=ref>Tofflemire et al. 2021</a>,F8 V,6200,100,-100,0,1.19,0.06,-0.06,0,1.21,0.06,-0.06,0,0.08,0.05,-0.05,0,[Fe/H],0.281,0.009,-0.009,0,4.2,0.3,-0.3,0,0.25,0.05,-0.07,0,1,0.1,-0.1,0,25.3,0.3,-0.3,0,2.34,0.07,-0.07,0,3.63,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h50m21.43s,192.5892855,-88d07m16.00s,-88.1211107,-25.24938,302.92213,-66.08477,265.47269,26.0700003,0.0393997,-0.0393997,-18.7758,0.0394131,-0.0394131,-18.0863,0.0393852,-0.0393852,105.096,0.266,-0.266,9.48625,0.0239105,-0.0239105,9.755,0.036,-0.036,9.23,0.03,-0.03,8.272,0.039,-0.039,8.014,0.049,-0.049,8.002,0.031,-0.031,,,,,,,,,,,,,,,,7.965,0.025,-0.025,7.986,0.021,-0.021,7.983,0.019,-0.019,7.851,0.135,-0.135,9.11523,0.00034,-0.00034,,,,8.7581,0.006,-0.006,,,,2/25/2021,2021-04,3/4/2021,1,1,0,0,0,0
HD 110082 b,HD 110082,b,HD 110082,HIP 62662,TIC 383390264,Gaia DR2 5765748511163751936,0,2,1,0,0,Transit,2021,<a refstr=TOFFLEMIRE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..171T/abstract target=ref>Tofflemire et al. 2021</a>,2021-04,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1,0,0,1,0,0,0,0,0,0,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,10.18269818,0.00004837,-0.00004837,0,,,,,3.131,0.599,-0.599,0,0.279,0.053,-0.053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.39,,,0,957,,,0,,,,,2458629.909,0.001115,-0.001115,0,BJD,0,,,,,0.068803,0.005507,-0.005507,0,2.8918097,0.2230231,-0.2230231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6153,194,-194,0,1.15,0.05,-0.05,0,,,,,,,,,,,,,,4.35,0.27,-0.27,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h50m21.43s,192.5892855,-88d07m16.00s,-88.1211107,-25.24938,302.92213,-66.08477,265.47269,26.0700003,0.0393997,-0.0393997,-18.7758,0.0394131,-0.0394131,-18.0863,0.0393852,-0.0393852,105.096,0.266,-0.266,9.48625,0.0239105,-0.0239105,9.755,0.036,-0.036,9.23,0.03,-0.03,8.272,0.039,-0.039,8.014,0.049,-0.049,8.002,0.031,-0.031,,,,,,,,,,,,,,,,7.965,0.025,-0.025,7.986,0.021,-0.021,7.983,0.019,-0.019,7.851,0.135,-0.135,9.11523,0.00034,-0.00034,,,,8.7581,0.006,-0.006,,,,8/8/2022,2017-07,8/8/2022,1,1,0,0,0,0
HD 113996 b,HD 113996,b,HD 113996,HIP 64022,TIC 328997091,Gaia DR2 1460876573902016768,1,2,1,0,0,Radial Velocity,2017,<a refstr=JEONG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A...3J/abstract target=ref>Jeong et al. 2018</a>,2018-02,Ground,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,BOES Echelle Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=JEONG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A...3J/abstract target=ref>Jeong et al. 2018</a>,610.2,3.8,-3.8,0,1.6,0.1,-0.1,0,,,,,,,,,,,,,,,,,2002.329,317.83,-317.83,0,6.3,1,-1,0,,,,,,,,,2002.329,317.83,-317.83,0,6.3,1,-1,0,Msini,,,,,0.28,0.12,-0.12,0,,,,,,,,,,,,,,,,,JD,0,,,,,,,,,,,,,,,,,,,,,,,,,2453309.94,23.67,-23.67,0,92.06,17.25,-17.25,0,120,9,-9,0,,,,,,,,,<a refstr=JEONG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A...3J/abstract target=ref>Jeong et al. 2018</a>,,4181,40,-40,0,25.11,1.2,-1.2,0,1.49,0.18,-0.18,0,0.13,0.08,-0.08,0,[Fe/H],2.464,,,0,1.86,0.16,-0.16,0,3.24,1.2,-1.2,0,,,,,3.3,0.5,-0.5,0,,,,,-15.72,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h07m10.77s,196.794874,+27d37m27.98s,27.6244384,86.47046,41.91496,31.81962,183.40342,78.9315005,0.2744524,-0.2744524,35.4496,0.270706,-0.270706,-70.5231,0.275391,-0.275391,116.334,5.332,-4.89,8.59521,0.373648,-0.373648,6.259,0.013,-0.013,4.77044,0.023,-0.023,2.372,0.272,-0.272,1.631,0.182,-0.182,1.493,0.178,-0.178,,,,,,,,,,,,,,,,-1.288,,,-0.361,,,1.295,0.028,-0.028,1.159,0.012,-0.012,4.22274,0.0029871,-0.0029871,,,,3.41146,0.0068,-0.0068,,,,11/28/2017,2018-02,11/30/2017,1,1,0,0,0,0
HD 114729 b,HD 114729,b,HD 114729,HIP 64459,TIC 124401411,Gaia DR2 6180035765135232128,1,2,1,0,0,Radial Velocity,2002,<a refstr=BUTLER_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...582..455B/abstract target=ref> Butler et al. 2003 </a>,2003-01,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,1121.79,3.53,-3.43,0,2.067,0.01,-0.01,0,,,,,,,,,,,,,,,,,262.20975,2.22481,-2.22481,0,0.825,0.007,-0.007,0,,,,,,,,,262.20975,2.22481,-2.22481,0,0.825,0.007,-0.007,0,Msini,,,,,0.079,0.029,-0.032,0,,,,,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2454947.7,82.4,-82.8,0,77.059,27.681,-27.685,0,16.91,0.53,-0.52,0,,,,,,,,,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,,5844,12,-12,0,1.47,0.04,-0.04,0,0.94,0.01,-0.01,0,-0.33,0.03,-0.03,0,[Fe/H],,,,,4.05,0.02,-0.02,0,10.116,0.344,-0.344,0,,,,,,,,,34,,,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h12m44.02s,198.1833997,-31d52m28.83s,-31.8746756,30.77939,308.19408,-22.27648,209.32336,367.3596313,0.0667203,-0.0667203,-200.158,0.0650434,-0.0650434,-308.042,0.0674158,-0.0674158,37.8063,0.0518,-0.0517,26.4217,0.0359472,-0.0359472,7.287,0.023,-0.023,6.68,0.03,-0.03,5.559,0.019,-0.019,5.29,0.031,-0.031,5.136,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.51382,0.000322,-0.000322,,,,6.0903,0.0062,-0.0062,,,,6/24/2019,2018-08,6/27/2019,0,1,2,0,0,0
HD 114729 b,HD 114729,b,HD 114729,HIP 64459,TIC 124401411,Gaia DR2 6180035765135232128,0,2,1,0,0,Radial Velocity,2002,<a refstr=BUTLER_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...582..455B/abstract target=ref> Butler et al. 2003 </a>,2003-01,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BUTLER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...646..505B/abstract target=ref> Butler et al. 2006 </a>,1114,15,-15,0,2.11,0.12,-0.12,0,,,,,,,,,,,,,,,,,301.93,31.78,-31.78,0,0.95,0.1,-0.1,0,,,,,,,,,301.93,31.78,-31.78,0,0.95,0.1,-0.1,0,Msini,,,,,0.167,0.055,-0.055,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2450520,67,-67,0,93,30,-30,0,18.8,1.3,-1.3,0,,,,,,,,,<a refstr=BUTLER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...646..505B/abstract target=ref> Butler et al. 2006 </a>,,5821,,,0,,,,,1,,,0,-0.262,,,0,[Fe/H],,,,,4.14,,,0,,,,,,,,,2.29,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h12m44.02s,198.1833997,-31d52m28.83s,-31.8746756,30.77939,308.19408,-22.27648,209.32336,367.3596313,0.0667203,-0.0667203,-200.158,0.0650434,-0.0650434,-308.042,0.0674158,-0.0674158,37.8063,0.0518,-0.0517,26.4217,0.0359472,-0.0359472,7.287,0.023,-0.023,6.68,0.03,-0.03,5.559,0.019,-0.019,5.29,0.031,-0.031,5.136,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.51382,0.000322,-0.000322,,,,6.0903,0.0062,-0.0062,,,,6/24/2019,2006-07,5/14/2014,0,1,2,0,0,0
